event_id,user_id,event_time,event_date,session_id,event_name,feature
E001747,U0090,2026-02-05 09:50:00,2026-02-05,U0090-010,feature_used,collaboration
E001814,U0092,2026-02-05 09:52:00,2026-02-05,U0092-011,lesson_completed,
E000941,U0052,2026-02-05 09:57:00,2026-02-05,U0052-021,session_started,
E000942,U0052,2026-02-05 10:00:00,2026-02-05,U0052-021,lesson_started,
E001815,U0092,2026-02-05 10:00:00,2026-02-05,U0092-011,feature_used,progress_tracker
E001698,U0088,2026-02-06 08:00:00,2026-02-06,,signed_up,
E001402,U0074,2026-02-06 09:36:00,2026-02-06,U0074-006,session_started,
E001403,U0074,2026-02-06 09:39:00,2026-02-06,U0074-006,lesson_started,
E001671,U0087,2026-02-06 09:44:00,2026-02-06,U0087-018,session_started,
E000742,U0040,2026-02-06 09:46:00,2026-02-06,U0040-005,session_started,
E001672,U0087,2026-02-06 09:47:00,2026-02-06,U0087-018,lesson_started,
E000743,U0040,2026-02-06 09:49:00,2026-02-06,U0040-005,lesson_started,
E001699,U0088,2026-02-06 09:55:00,2026-02-06,U0088-000,session_started,
E001700,U0088,2026-02-06 09:58:00,2026-02-06,U0088-000,lesson_started,
E001701,U0088,2026-02-07 09:13:00,2026-02-07,U0088-001,session_started,
E001702,U0088,2026-02-07 09:15:00,2026-02-07,U0088-001,project_created,
E001703,U0088,2026-02-07 09:16:00,2026-02-07,U0088-001,lesson_started,
E001704,U0088,2026-02-07 09:21:00,2026-02-07,U0088-001,lesson_completed,
E001351,U0071,2026-02-07 09:23:00,2026-02-07,U0071-012,session_started,
E001352,U0071,2026-02-07 09:26:00,2026-02-07,U0071-012,lesson_started,
E000959,U0053,2026-02-07 09:30:00,2026-02-07,U0053-016,session_started,
E000960,U0053,2026-02-07 09:32:00,2026-02-07,U0053-016,project_created,
E000961,U0053,2026-02-07 09:33:00,2026-02-07,U0053-016,lesson_started,
E000962,U0053,2026-02-07 09:47:00,2026-02-07,U0053-016,feature_used,collaboration
E000744,U0040,2026-02-07 09:53:00,2026-02-07,U0040-006,session_started,
E000745,U0040,2026-02-07 09:56:00,2026-02-07,U0040-006,lesson_started,
E001171,U0063,2026-02-08 08:00:00,2026-02-08,,signed_up,
E001673,U0087,2026-02-08 09:02:00,2026-02-08,U0087-020,session_started,
E001674,U0087,2026-02-08 09:05:00,2026-02-08,U0087-020,lesson_started,
E000109,U0005,2026-02-08 09:07:00,2026-02-08,U0005-033,session_started,
E001172,U0063,2026-02-08 09:09:00,2026-02-08,U0063-000,session_started,
E000110,U0005,2026-02-08 09:10:00,2026-02-08,U0005-033,lesson_started,
E001173,U0063,2026-02-08 09:11:00,2026-02-08,U0063-000,project_created,
E001174,U0063,2026-02-08 09:12:00,2026-02-08,U0063-000,lesson_started,
E000424,U0021,2026-02-08 09:15:00,2026-02-08,U0021-024,session_started,
E001748,U0090,2026-02-08 09:15:00,2026-02-08,U0090-013,session_started,
E001404,U0074,2026-02-08 09:17:00,2026-02-08,U0074-008,session_started,
E001675,U0087,2026-02-08 09:17:00,2026-02-08,U0087-020,feature_used,template_library
E000425,U0021,2026-02-08 09:18:00,2026-02-08,U0021-024,lesson_started,
E001676,U0087,2026-02-08 09:18:00,2026-02-08,U0087-020,feature_used,progress_tracker
E001749,U0090,2026-02-08 09:18:00,2026-02-08,U0090-013,lesson_started,
E001405,U0074,2026-02-08 09:20:00,2026-02-08,U0074-008,lesson_started,
E000111,U0005,2026-02-08 09:22:00,2026-02-08,U0005-033,feature_used,template_library
E000112,U0005,2026-02-08 09:23:00,2026-02-08,U0005-033,feature_used,progress_tracker
E000426,U0021,2026-02-08 09:23:00,2026-02-08,U0021-024,lesson_completed,
E001750,U0090,2026-02-08 09:23:00,2026-02-08,U0090-013,lesson_completed,
E000427,U0021,2026-02-08 09:30:00,2026-02-08,U0021-024,feature_used,template_library
E001751,U0090,2026-02-08 09:30:00,2026-02-08,U0090-013,feature_used,template_library
E000637,U0033,2026-02-08 09:42:00,2026-02-08,U0033-027,session_started,
E000638,U0033,2026-02-08 09:45:00,2026-02-08,U0033-027,lesson_started,
E000539,U0028,2026-02-08 09:47:00,2026-02-08,U0028-026,session_started,
E000540,U0028,2026-02-08 09:50:00,2026-02-08,U0028-026,lesson_started,
E000298,U0015,2026-02-08 09:52:00,2026-02-08,U0015-025,session_started,
E000299,U0015,2026-02-08 09:55:00,2026-02-08,U0015-025,lesson_started,
E000639,U0033,2026-02-08 09:58:00,2026-02-08,U0033-027,feature_used,progress_tracker
E000541,U0028,2026-02-08 10:04:00,2026-02-08,U0028-026,feature_used,collaboration
E000300,U0015,2026-02-08 10:08:00,2026-02-08,U0015-025,feature_used,progress_tracker
E001997,U0103,2026-02-09 08:00:00,2026-02-09,,signed_up,
E002214,U0113,2026-02-09 08:00:00,2026-02-09,,signed_up,
E001998,U0103,2026-02-09 09:02:00,2026-02-09,U0103-000,session_started,
E001999,U0103,2026-02-09 09:05:00,2026-02-09,U0103-000,lesson_started,
E002000,U0103,2026-02-09 09:17:00,2026-02-09,U0103-000,feature_used,template_library
E002001,U0103,2026-02-09 09:18:00,2026-02-09,U0103-000,feature_used,progress_tracker
E001211,U0064,2026-02-09 09:24:00,2026-02-09,U0064-013,session_started,
E001212,U0064,2026-02-09 09:27:00,2026-02-09,U0064-013,lesson_started,
E001137,U0061,2026-02-09 09:30:00,2026-02-09,U0061-026,session_started,
E001175,U0063,2026-02-09 09:30:00,2026-02-09,U0063-001,session_started,
E001213,U0064,2026-02-09 09:32:00,2026-02-09,U0064-013,lesson_completed,
E001138,U0061,2026-02-09 09:33:00,2026-02-09,U0061-026,lesson_started,
E001176,U0063,2026-02-09 09:33:00,2026-02-09,U0063-001,lesson_started,
E002215,U0113,2026-02-09 09:36:00,2026-02-09,U0113-000,session_started,
E001177,U0063,2026-02-09 09:38:00,2026-02-09,U0063-001,lesson_completed,
E002216,U0113,2026-02-09 09:38:00,2026-02-09,U0113-000,project_created,
E002217,U0113,2026-02-09 09:39:00,2026-02-09,U0113-000,lesson_started,
E001214,U0064,2026-02-09 09:40:00,2026-02-09,U0064-013,feature_used,progress_tracker
E002218,U0113,2026-02-09 09:44:00,2026-02-09,U0113-000,lesson_completed,
E001353,U0071,2026-02-09 09:54:00,2026-02-09,U0071-014,session_started,
E000213,U0010,2026-02-09 09:56:00,2026-02-09,U0010-011,session_started,
E001354,U0071,2026-02-09 09:57:00,2026-02-09,U0071-014,lesson_started,
E000214,U0010,2026-02-09 09:58:00,2026-02-09,U0010-011,project_created,
E000215,U0010,2026-02-09 09:59:00,2026-02-09,U0010-011,lesson_started,
E001355,U0071,2026-02-09 10:02:00,2026-02-09,U0071-014,lesson_completed,
E000216,U0010,2026-02-09 10:04:00,2026-02-09,U0010-011,lesson_completed,
E001356,U0071,2026-02-09 10:11:00,2026-02-09,U0071-014,feature_used,collaboration
E001948,U0100,2026-02-10 08:00:00,2026-02-10,,signed_up,
E001329,U0070,2026-02-10 09:05:00,2026-02-10,U0070-020,session_started,
E001330,U0070,2026-02-10 09:08:00,2026-02-10,U0070-020,lesson_started,
E000460,U0023,2026-02-10 09:10:00,2026-02-10,U0023-028,session_started,
E001235,U0065,2026-02-10 09:11:00,2026-02-10,U0065-024,session_started,
E000485,U0025,2026-02-10 09:12:00,2026-02-10,U0025-007,session_started,
E000461,U0023,2026-02-10 09:13:00,2026-02-10,U0023-028,lesson_started,
E001236,U0065,2026-02-10 09:14:00,2026-02-10,U0065-024,lesson_started,
E000486,U0025,2026-02-10 09:15:00,2026-02-10,U0025-007,lesson_started,
E000462,U0023,2026-02-10 09:18:00,2026-02-10,U0023-028,lesson_completed,
E001331,U0070,2026-02-10 09:20:00,2026-02-10,U0070-020,feature_used,template_library
E000487,U0025,2026-02-10 09:24:00,2026-02-10,U0025-007,project_shared,
E000463,U0023,2026-02-10 09:26:00,2026-02-10,U0023-028,feature_used,progress_tracker
E001237,U0065,2026-02-10 09:26:00,2026-02-10,U0065-024,feature_used,template_library
E000382,U0019,2026-02-10 09:27:00,2026-02-10,U0019-020,session_started,
E001029,U0057,2026-02-10 09:27:00,2026-02-10,U0057-030,session_started,
E000383,U0019,2026-02-10 09:30:00,2026-02-10,U0019-020,lesson_started,
E001030,U0057,2026-02-10 09:30:00,2026-02-10,U0057-030,lesson_started,
E000113,U0005,2026-02-10 09:32:00,2026-02-10,U0005-035,session_started,
E000114,U0005,2026-02-10 09:35:00,2026-02-10,U0005-035,lesson_started,
E000384,U0019,2026-02-10 09:42:00,2026-02-10,U0019-020,feature_used,template_library
E001031,U0057,2026-02-10 09:42:00,2026-02-10,U0057-030,feature_used,template_library
E000615,U0032,2026-02-10 09:43:00,2026-02-10,U0032-026,session_started,
E001677,U0087,2026-02-10 09:43:00,2026-02-10,U0087-022,session_started,
E000616,U0032,2026-02-10 09:46:00,2026-02-10,U0032-026,lesson_started,
E001678,U0087,2026-02-10 09:46:00,2026-02-10,U0087-022,lesson_started,
E001949,U0100,2026-02-10 09:49:00,2026-02-10,U0100-000,session_started,
E001950,U0100,2026-02-10 09:51:00,2026-02-10,U0100-000,project_created,
E001951,U0100,2026-02-10 09:52:00,2026-02-10,U0100-000,lesson_started,
E000963,U0053,2026-02-10 09:54:00,2026-02-10,U0053-019,session_started,
E000586,U0030,2026-02-10 09:57:00,2026-02-10,U0030-033,session_started,
E000964,U0053,2026-02-10 09:57:00,2026-02-10,U0053-019,lesson_started,
E001952,U0100,2026-02-10 09:57:00,2026-02-10,U0100-000,lesson_completed,
E000617,U0032,2026-02-10 09:59:00,2026-02-10,U0032-026,feature_used,progress_tracker
E001679,U0087,2026-02-10 09:59:00,2026-02-10,U0087-022,feature_used,progress_tracker
E000587,U0030,2026-02-10 10:00:00,2026-02-10,U0030-033,lesson_started,
E001953,U0100,2026-02-10 10:01:00,2026-02-10,U0100-000,project_shared,
E000965,U0053,2026-02-10 10:02:00,2026-02-10,U0053-019,lesson_completed,
E001954,U0100,2026-02-10 10:04:00,2026-02-10,U0100-000,feature_used,template_library
E000588,U0030,2026-02-10 10:05:00,2026-02-10,U0030-033,lesson_completed,
E000966,U0053,2026-02-10 10:10:00,2026-02-10,U0053-019,feature_used,progress_tracker
E001441,U0078,2026-02-11 08:00:00,2026-02-11,,signed_up,
E000898,U0050,2026-02-11 09:04:00,2026-02-11,U0050-012,session_started,
E000899,U0050,2026-02-11 09:07:00,2026-02-11,U0050-012,lesson_started,
E001705,U0088,2026-02-11 09:11:00,2026-02-11,U0088-005,session_started,
E001442,U0078,2026-02-11 09:13:00,2026-02-11,U0078-000,session_started,
E001706,U0088,2026-02-11 09:14:00,2026-02-11,U0088-005,lesson_started,
E001443,U0078,2026-02-11 09:16:00,2026-02-11,U0078-000,lesson_started,
E001707,U0088,2026-02-11 09:26:00,2026-02-11,U0088-005,feature_used,template_library
E002219,U0113,2026-02-11 09:36:00,2026-02-11,U0113-002,session_started,
E002220,U0113,2026-02-11 09:39:00,2026-02-11,U0113-002,lesson_started,
E002196,U0112,2026-02-11 09:44:00,2026-02-11,U0112-017,session_started,
E002221,U0113,2026-02-11 09:44:00,2026-02-11,U0113-002,lesson_completed,
E002197,U0112,2026-02-11 09:47:00,2026-02-11,U0112-017,lesson_started,
E002222,U0113,2026-02-11 09:51:00,2026-02-11,U0113-002,feature_used,template_library
E001774,U0091,2026-02-11 09:52:00,2026-02-11,U0091-018,session_started,
E001775,U0091,2026-02-11 09:55:00,2026-02-11,U0091-018,lesson_started,
E000217,U0010,2026-02-11 09:56:00,2026-02-11,U0010-013,session_started,
E000218,U0010,2026-02-11 09:59:00,2026-02-11,U0010-013,lesson_started,
E002198,U0112,2026-02-11 09:59:00,2026-02-11,U0112-017,feature_used,template_library
E002199,U0112,2026-02-11 10:01:00,2026-02-11,U0112-017,feature_used,collaboration
E001776,U0091,2026-02-11 10:07:00,2026-02-11,U0091-018,feature_used,template_library
E000133,U0007,2026-02-12 08:00:00,2026-02-12,,signed_up,
E000238,U0012,2026-02-12 08:00:00,2026-02-12,,signed_up,
E000307,U0016,2026-02-12 08:00:00,2026-02-12,,signed_up,
E000470,U0024,2026-02-12 08:00:00,2026-02-12,,signed_up,
E002275,U0117,2026-02-12 09:03:00,2026-02-12,U0117-035,session_started,
E000385,U0019,2026-02-12 09:05:00,2026-02-12,U0019-022,session_started,
E002276,U0117,2026-02-12 09:06:00,2026-02-12,U0117-035,lesson_started,
E000386,U0019,2026-02-12 09:08:00,2026-02-12,U0019-022,lesson_started,
E000640,U0033,2026-02-12 09:09:00,2026-02-12,U0033-031,session_started,
E000641,U0033,2026-02-12 09:11:00,2026-02-12,U0033-031,project_created,
E000642,U0033,2026-02-12 09:12:00,2026-02-12,U0033-031,lesson_started,
E000239,U0012,2026-02-12 09:13:00,2026-02-12,U0012-000,session_started,
E000387,U0019,2026-02-12 09:13:00,2026-02-12,U0019-022,lesson_completed,
E000471,U0024,2026-02-12 09:14:00,2026-02-12,U0024-000,session_started,
E000240,U0012,2026-02-12 09:15:00,2026-02-12,U0012-000,project_created,
E000241,U0012,2026-02-12 09:16:00,2026-02-12,U0012-000,lesson_started,
E000134,U0007,2026-02-12 09:17:00,2026-02-12,U0007-000,session_started,
E000472,U0024,2026-02-12 09:17:00,2026-02-12,U0024-000,lesson_started,
E000542,U0028,2026-02-12 09:17:00,2026-02-12,U0028-030,session_started,
E002277,U0117,2026-02-12 09:18:00,2026-02-12,U0117-035,feature_used,template_library
E000135,U0007,2026-02-12 09:20:00,2026-02-12,U0007-000,lesson_started,
E000388,U0019,2026-02-12 09:20:00,2026-02-12,U0019-022,feature_used,template_library
E000543,U0028,2026-02-12 09:20:00,2026-02-12,U0028-030,lesson_started,
E000643,U0033,2026-02-12 09:24:00,2026-02-12,U0033-031,feature_used,template_library
E001064,U0059,2026-02-12 09:25:00,2026-02-12,U0059-009,session_started,
E000644,U0033,2026-02-12 09:26:00,2026-02-12,U0033-031,feature_used,collaboration
E001065,U0059,2026-02-12 09:27:00,2026-02-12,U0059-009,project_created,
E000242,U0012,2026-02-12 09:28:00,2026-02-12,U0012-000,feature_used,template_library
E001066,U0059,2026-02-12 09:28:00,2026-02-12,U0059-009,lesson_started,
E001067,U0059,2026-02-12 09:33:00,2026-02-12,U0059-009,lesson_completed,
E001068,U0059,2026-02-12 09:40:00,2026-02-12,U0059-009,feature_used,template_library
E001752,U0090,2026-02-12 09:42:00,2026-02-12,U0090-017,session_started,
E001753,U0090,2026-02-12 09:45:00,2026-02-12,U0090-017,lesson_started,
E001565,U0083,2026-02-12 09:48:00,2026-02-12,U0083-026,session_started,
E000308,U0016,2026-02-12 09:50:00,2026-02-12,U0016-000,session_started,
E001178,U0063,2026-02-12 09:50:00,2026-02-12,U0063-004,session_started,
E001754,U0090,2026-02-12 09:50:00,2026-02-12,U0090-017,lesson_completed,
E001566,U0083,2026-02-12 09:51:00,2026-02-12,U0083-026,lesson_started,
E000309,U0016,2026-02-12 09:52:00,2026-02-12,U0016-000,project_created,
E000310,U0016,2026-02-12 09:53:00,2026-02-12,U0016-000,lesson_started,
E001179,U0063,2026-02-12 09:53:00,2026-02-12,U0063-004,lesson_started,
E001567,U0083,2026-02-12 09:56:00,2026-02-12,U0083-026,lesson_completed,
E001755,U0090,2026-02-12 09:57:00,2026-02-12,U0090-017,feature_used,template_library
E001180,U0063,2026-02-12 09:58:00,2026-02-12,U0063-004,lesson_completed,
E001756,U0090,2026-02-12 09:58:00,2026-02-12,U0090-017,feature_used,progress_tracker
E001568,U0083,2026-02-12 10:00:00,2026-02-12,U0083-026,project_shared,
E000517,U0027,2026-02-13 08:00:00,2026-02-13,,signed_up,
E002102,U0109,2026-02-13 08:00:00,2026-02-13,,signed_up,
E000265,U0013,2026-02-13 09:03:00,2026-02-13,U0013-024,session_started,
E000711,U0038,2026-02-13 09:03:00,2026-02-13,U0038-014,session_started,
E000266,U0013,2026-02-13 09:06:00,2026-02-13,U0013-024,lesson_started,
E000712,U0038,2026-02-13 09:06:00,2026-02-13,U0038-014,lesson_started,
E000842,U0046,2026-02-13 09:25:00,2026-02-13,U0046-023,session_started,
E000900,U0050,2026-02-13 09:26:00,2026-02-13,U0050-014,session_started,
E000843,U0046,2026-02-13 09:28:00,2026-02-13,U0046-023,lesson_started,
E000901,U0050,2026-02-13 09:29:00,2026-02-13,U0050-014,lesson_started,
E000301,U0015,2026-02-13 09:31:00,2026-02-13,U0015-030,session_started,
E000302,U0015,2026-02-13 09:33:00,2026-02-13,U0015-030,project_created,
E000303,U0015,2026-02-13 09:34:00,2026-02-13,U0015-030,lesson_started,
E000518,U0027,2026-02-13 09:35:00,2026-02-13,U0027-000,session_started,
E000519,U0027,2026-02-13 09:37:00,2026-02-13,U0027-000,project_created,
E000520,U0027,2026-02-13 09:38:00,2026-02-13,U0027-000,lesson_started,
E000844,U0046,2026-02-13 09:40:00,2026-02-13,U0046-023,feature_used,template_library
E000845,U0046,2026-02-13 09:41:00,2026-02-13,U0046-023,feature_used,progress_tracker
E000437,U0022,2026-02-13 09:42:00,2026-02-13,U0022-010,session_started,
E000902,U0050,2026-02-13 09:42:00,2026-02-13,U0050-014,feature_used,progress_tracker
E000438,U0022,2026-02-13 09:45:00,2026-02-13,U0022-010,lesson_started,
E002103,U0109,2026-02-13 09:56:00,2026-02-13,U0109-000,session_started,
E000439,U0022,2026-02-13 09:57:00,2026-02-13,U0022-010,feature_used,template_library
E002104,U0109,2026-02-13 09:58:00,2026-02-13,U0109-000,project_created,
E002105,U0109,2026-02-13 09:59:00,2026-02-13,U0109-000,lesson_started,
E002106,U0109,2026-02-13 10:12:00,2026-02-13,U0109-000,feature_used,progress_tracker
E000403,U0020,2026-02-14 08:00:00,2026-02-14,,signed_up,
E002200,U0112,2026-02-14 09:06:00,2026-02-14,U0112-020,session_started,
E002002,U0103,2026-02-14 09:07:00,2026-02-14,U0103-005,session_started,
E002003,U0103,2026-02-14 09:09:00,2026-02-14,U0103-005,project_created,
E002201,U0112,2026-02-14 09:09:00,2026-02-14,U0112-020,lesson_started,
E002004,U0103,2026-02-14 09:10:00,2026-02-14,U0103-005,lesson_started,
E000404,U0020,2026-02-14 09:14:00,2026-02-14,U0020-000,session_started,
E000405,U0020,2026-02-14 09:17:00,2026-02-14,U0020-000,lesson_started,
E002202,U0112,2026-02-14 09:22:00,2026-02-14,U0112-020,feature_used,progress_tracker
E002107,U0109,2026-02-14 09:23:00,2026-02-14,U0109-001,session_started,
E002108,U0109,2026-02-14 09:26:00,2026-02-14,U0109-001,lesson_started,
E000746,U0040,2026-02-14 09:28:00,2026-02-14,U0040-013,session_started,
E000406,U0020,2026-02-14 09:29:00,2026-02-14,U0020-000,feature_used,template_library
E000407,U0020,2026-02-14 09:30:00,2026-02-14,U0020-000,feature_used,progress_tracker
E000747,U0040,2026-02-14 09:30:00,2026-02-14,U0040-013,project_created,
E000408,U0020,2026-02-14 09:31:00,2026-02-14,U0020-000,feature_used,collaboration
E000748,U0040,2026-02-14 09:31:00,2026-02-14,U0040-013,lesson_started,
E000749,U0040,2026-02-14 09:36:00,2026-02-14,U0040-013,lesson_completed,
E002109,U0109,2026-02-14 09:38:00,2026-02-14,U0109-001,feature_used,template_library
E000243,U0012,2026-02-14 09:39:00,2026-02-14,U0012-002,session_started,
E000244,U0012,2026-02-14 09:42:00,2026-02-14,U0012-002,lesson_started,
E000750,U0040,2026-02-14 09:43:00,2026-02-14,U0040-013,feature_used,template_library
E000245,U0012,2026-02-14 09:47:00,2026-02-14,U0012-002,lesson_completed,
E000325,U0017,2026-02-14 09:49:00,2026-02-14,U0017-009,session_started,
E000246,U0012,2026-02-14 09:51:00,2026-02-14,U0012-002,project_shared,
E000326,U0017,2026-02-14 09:52:00,2026-02-14,U0017-009,lesson_started,
E000327,U0017,2026-02-14 10:05:00,2026-02-14,U0017-009,feature_used,progress_tracker
E001913,U0098,2026-02-15 08:00:00,2026-02-15,,signed_up,
E002070,U0108,2026-02-15 08:00:00,2026-02-15,,signed_up,
E002071,U0108,2026-02-15 09:07:00,2026-02-15,U0108-000,session_started,
E002072,U0108,2026-02-15 09:09:00,2026-02-15,U0108-000,project_created,
E002073,U0108,2026-02-15 09:10:00,2026-02-15,U0108-000,lesson_started,
E001069,U0059,2026-02-15 09:15:00,2026-02-15,U0059-012,session_started,
E002074,U0108,2026-02-15 09:15:00,2026-02-15,U0108-000,lesson_completed,
E001070,U0059,2026-02-15 09:18:00,2026-02-15,U0059-012,lesson_started,
E001649,U0086,2026-02-15 09:19:00,2026-02-15,U0086-040,session_started,
E001650,U0086,2026-02-15 09:22:00,2026-02-15,U0086-040,lesson_started,
E001071,U0059,2026-02-15 09:27:00,2026-02-15,U0059-012,project_shared,
E001651,U0086,2026-02-15 09:27:00,2026-02-15,U0086-040,lesson_completed,
E001072,U0059,2026-02-15 09:30:00,2026-02-15,U0059-012,feature_used,template_library
E000124,U0006,2026-02-15 09:31:00,2026-02-15,U0006-036,session_started,
E000125,U0006,2026-02-15 09:34:00,2026-02-15,U0006-036,lesson_started,
E000126,U0006,2026-02-15 09:46:00,2026-02-15,U0006-036,feature_used,template_library
E000127,U0006,2026-02-15 09:47:00,2026-02-15,U0006-036,feature_used,progress_tracker
E001914,U0098,2026-02-15 09:54:00,2026-02-15,U0098-000,session_started,
E001915,U0098,2026-02-15 09:57:00,2026-02-15,U0098-000,lesson_started,
E001916,U0098,2026-02-15 10:09:00,2026-02-15,U0098-000,feature_used,template_library
E001917,U0098,2026-02-15 10:10:00,2026-02-15,U0098-000,feature_used,progress_tracker
E000001,U0001,2026-02-16 08:00:00,2026-02-16,,signed_up,
E000776,U0042,2026-02-16 08:00:00,2026-02-16,,signed_up,
E001444,U0078,2026-02-16 09:09:00,2026-02-16,U0078-005,session_started,
E000002,U0001,2026-02-16 09:10:00,2026-02-16,U0001-000,session_started,
E001445,U0078,2026-02-16 09:11:00,2026-02-16,U0078-005,project_created,
E000003,U0001,2026-02-16 09:12:00,2026-02-16,U0001-000,project_created,
E001446,U0078,2026-02-16 09:12:00,2026-02-16,U0078-005,lesson_started,
E000004,U0001,2026-02-16 09:13:00,2026-02-16,U0001-000,lesson_started,
E000777,U0042,2026-02-16 09:13:00,2026-02-16,U0042-000,session_started,
E000778,U0042,2026-02-16 09:15:00,2026-02-16,U0042-000,project_created,
E000779,U0042,2026-02-16 09:16:00,2026-02-16,U0042-000,lesson_started,
E001816,U0092,2026-02-16 09:25:00,2026-02-16,U0092-022,session_started,
E000005,U0001,2026-02-16 09:26:00,2026-02-16,U0001-000,feature_used,progress_tracker
E001817,U0092,2026-02-16 09:28:00,2026-02-16,U0092-022,lesson_started,
E000780,U0042,2026-02-16 09:29:00,2026-02-16,U0042-000,feature_used,progress_tracker
E000589,U0030,2026-02-16 09:32:00,2026-02-16,U0030-039,session_started,
E001818,U0092,2026-02-16 09:33:00,2026-02-16,U0092-022,lesson_completed,
E000590,U0030,2026-02-16 09:35:00,2026-02-16,U0030-039,lesson_started,
E000913,U0051,2026-02-16 09:38:00,2026-02-16,U0051-014,session_started,
E001819,U0092,2026-02-16 09:40:00,2026-02-16,U0092-022,feature_used,template_library
E000914,U0051,2026-02-16 09:41:00,2026-02-16,U0051-014,lesson_started,
E001820,U0092,2026-02-16 09:41:00,2026-02-16,U0092-022,feature_used,progress_tracker
E001680,U0087,2026-02-16 09:42:00,2026-02-16,U0087-028,session_started,
E001821,U0092,2026-02-16 09:42:00,2026-02-16,U0092-022,feature_used,collaboration
E001681,U0087,2026-02-16 09:45:00,2026-02-16,U0087-028,lesson_started,
E000473,U0024,2026-02-16 09:48:00,2026-02-16,U0024-004,session_started,
E000474,U0024,2026-02-16 09:51:00,2026-02-16,U0024-004,lesson_started,
E000167,U0008,2026-02-16 09:53:00,2026-02-16,U0008-042,session_started,
E000915,U0051,2026-02-16 09:53:00,2026-02-16,U0051-014,feature_used,template_library
E001599,U0084,2026-02-16 09:54:00,2026-02-16,U0084-030,session_started,
E000168,U0008,2026-02-16 09:56:00,2026-02-16,U0008-042,lesson_started,
E001600,U0084,2026-02-16 09:57:00,2026-02-16,U0084-030,lesson_started,
E001682,U0087,2026-02-16 09:58:00,2026-02-16,U0087-028,feature_used,progress_tracker
E000169,U0008,2026-02-16 10:01:00,2026-02-16,U0008-042,lesson_completed,
E000170,U0008,2026-02-16 10:05:00,2026-02-16,U0008-042,project_shared,
E000475,U0024,2026-02-16 10:05:00,2026-02-16,U0024-004,feature_used,collaboration
E000171,U0008,2026-02-16 10:08:00,2026-02-16,U0008-042,feature_used,template_library
E001930,U0099,2026-02-17 08:00:00,2026-02-17,,signed_up,
E002162,U0111,2026-02-17 09:19:00,2026-02-17,U0111-032,session_started,
E002163,U0111,2026-02-17 09:22:00,2026-02-17,U0111-032,lesson_started,
E002164,U0111,2026-02-17 09:27:00,2026-02-17,U0111-032,lesson_completed,
E001073,U0059,2026-02-17 09:30:00,2026-02-17,U0059-014,session_started,
E001074,U0059,2026-02-17 09:33:00,2026-02-17,U0059-014,lesson_started,
E000219,U0010,2026-02-17 09:38:00,2026-02-17,U0010-019,session_started,
E001047,U0058,2026-02-17 09:38:00,2026-02-17,U0058-029,session_started,
E000220,U0010,2026-02-17 09:41:00,2026-02-17,U0010-019,lesson_started,
E001048,U0058,2026-02-17 09:41:00,2026-02-17,U0058-029,lesson_started,
E000221,U0010,2026-02-17 09:46:00,2026-02-17,U0010-019,lesson_completed,
E001931,U0099,2026-02-17 09:46:00,2026-02-17,U0099-000,session_started,
E001932,U0099,2026-02-17 09:48:00,2026-02-17,U0099-000,project_created,
E001933,U0099,2026-02-17 09:49:00,2026-02-17,U0099-000,lesson_started,
E001049,U0058,2026-02-17 09:53:00,2026-02-17,U0058-029,feature_used,template_library
E001934,U0099,2026-02-17 10:01:00,2026-02-17,U0099-000,feature_used,template_library
E000277,U0014,2026-02-18 08:00:00,2026-02-18,,signed_up,
E001520,U0081,2026-02-18 08:00:00,2026-02-18,,signed_up,
E001521,U0081,2026-02-18 09:04:00,2026-02-18,U0081-000,session_started,
E001522,U0081,2026-02-18 09:07:00,2026-02-18,U0081-000,lesson_started,
E000916,U0051,2026-02-18 09:12:00,2026-02-18,U0051-016,session_started,
E000115,U0005,2026-02-18 09:15:00,2026-02-18,U0005-043,session_started,
E000917,U0051,2026-02-18 09:15:00,2026-02-18,U0051-016,lesson_started,
E000116,U0005,2026-02-18 09:18:00,2026-02-18,U0005-043,lesson_started,
E000278,U0014,2026-02-18 09:18:00,2026-02-18,U0014-000,session_started,
E000279,U0014,2026-02-18 09:20:00,2026-02-18,U0014-000,project_created,
E000280,U0014,2026-02-18 09:21:00,2026-02-18,U0014-000,lesson_started,
E001523,U0081,2026-02-18 09:21:00,2026-02-18,U0081-000,feature_used,collaboration
E001981,U0102,2026-02-18 09:21:00,2026-02-18,U0102-024,session_started,
E000117,U0005,2026-02-18 09:23:00,2026-02-18,U0005-043,lesson_completed,
E001982,U0102,2026-02-18 09:23:00,2026-02-18,U0102-024,project_created,
E001983,U0102,2026-02-18 09:24:00,2026-02-18,U0102-024,lesson_started,
E000281,U0014,2026-02-18 09:26:00,2026-02-18,U0014-000,lesson_completed,
E000118,U0005,2026-02-18 09:27:00,2026-02-18,U0005-043,project_shared,
E000918,U0051,2026-02-18 09:28:00,2026-02-18,U0051-016,feature_used,progress_tracker
E000282,U0014,2026-02-18 09:33:00,2026-02-18,U0014-000,feature_used,template_library
E000409,U0020,2026-02-18 09:41:00,2026-02-18,U0020-004,session_started,
E000410,U0020,2026-02-18 09:44:00,2026-02-18,U0020-004,lesson_started,
E001181,U0063,2026-02-18 09:45:00,2026-02-18,U0063-010,session_started,
E000591,U0030,2026-02-18 09:47:00,2026-02-18,U0030-041,session_started,
